ID,Device ID,Scent,Session ID,Phase,Timestamp,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Ethanol,CoH2,VocRaw,NoxRaw,Predicted Scent,Confidence,Created At
900,EnoseDevice001,peppermint,20260525_1708_peppermint_01,exposure,Mon May 25 2026 18:24:29 GMT+0200 (Central European Summer Time),24.32,54.2,,27.46,805,745,796,446,30078,14207,peppermint,1.0,Mon May 25 2026 18:24:29 GMT+0200 (Central European Summer Time)
901,EnoseDevice001,peppermint,20260525_1708_peppermint_01,exposure,Mon May 25 2026 18:27:08 GMT+0200 (Central European Summer Time),24.26,54.6,,23.76,784,712,772,400,30121,14210,peppermint,1.0,Mon May 25 2026 18:27:08 GMT+0200 (Central European Summer Time)
902,EnoseDevice001,peppermint,20260525_1708_peppermint_01,exposure,Mon May 25 2026 18:28:03 GMT+0200 (Central European Summer Time),24.2,54.75,,26.68,783,709,771,393,30110,14209,peppermint,1.0,Mon May 25 2026 18:28:03 GMT+0200 (Central European Summer Time)
903,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:31:04 GMT+0200 (Central European Summer Time),23.93,60.78,,21.64,711,587,687,364,29661,14379,no_scent,1.0,Mon May 25 2026 18:31:04 GMT+0200 (Central European Summer Time)
904,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:31:33 GMT+0200 (Central European Summer Time),23.9,60.71,,22.24,703,584,677,384,29705,14377,no_scent,1.0,Mon May 25 2026 18:31:33 GMT+0200 (Central European Summer Time)
905,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:32:15 GMT+0200 (Central European Summer Time),23.9,58.49,,20.81,686,552,660,292,29803,14287,no_scent,1.0,Mon May 25 2026 18:32:15 GMT+0200 (Central European Summer Time)
906,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:34:18 GMT+0200 (Central European Summer Time),23.93,57.82,,19.23,668,531,643,287,29900,14276,no_scent,1.0,Mon May 25 2026 18:34:18 GMT+0200 (Central European Summer Time)
907,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:34:57 GMT+0200 (Central European Summer Time),23.94,56.38,,20.17,656,515,631,253,29965,14232,no_scent,1.0,Mon May 25 2026 18:34:57 GMT+0200 (Central European Summer Time)
908,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:35:45 GMT+0200 (Central European Summer Time),23.95,57.77,,21.91,660,524,632,291,29929,14274,no_scent,1.0,Mon May 25 2026 18:35:45 GMT+0200 (Central European Summer Time)
909,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:37:52 GMT+0200 (Central European Summer Time),23.87,57.0,,19.3,646,505,617,278,29986,14246,no_scent,1.0,Mon May 25 2026 18:37:52 GMT+0200 (Central European Summer Time)
910,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:39:19 GMT+0200 (Central European Summer Time),23.8,58.78,,21.98,646,508,617,306,30006,14292,no_scent,1.0,Mon May 25 2026 18:39:19 GMT+0200 (Central European Summer Time)
911,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:40:46 GMT+0200 (Central European Summer Time),23.86,56.27,,21.98,630,477,600,241,30097,14218,no_scent,1.0,Mon May 25 2026 18:40:46 GMT+0200 (Central European Summer Time)
912,EnoseDevice001,no_scent,20260525_1708_peppermint_01,recovery,Mon May 25 2026 18:41:37 GMT+0200 (Central European Summer Time),23.91,56.13,,20.48,627,472,596,245,30047,14223,no_scent,1.0,Mon May 25 2026 18:41:37 GMT+0200 (Central European Summer Time)
913,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 11:50:17 GMT+0200 (Central European Summer Time),26.27,49.29,,24.79,618,389,598,190,29889,14236,no_scent,1.0,Tue May 26 2026 11:50:17 GMT+0200 (Central European Summer Time)
914,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 11:51:34 GMT+0200 (Central European Summer Time),26.33,49.16,,25.15,611,383,588,189,29929,14219,no_scent,1.0,Tue May 26 2026 11:51:34 GMT+0200 (Central European Summer Time)
915,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 11:52:52 GMT+0200 (Central European Summer Time),26.33,49.13,,25.64,607,378,583,188,29966,14215,no_scent,1.0,Tue May 26 2026 11:52:52 GMT+0200 (Central European Summer Time)
916,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 11:54:20 GMT+0200 (Central European Summer Time),26.38,49.01,,28.43,601,374,576,189,29936,14217,no_scent,1.0,Tue May 26 2026 11:54:20 GMT+0200 (Central European Summer Time)
917,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 11:56:37 GMT+0200 (Central European Summer Time),26.39,49.01,,26.71,595,368,568,188,29991,14193,no_scent,1.0,Tue May 26 2026 11:56:37 GMT+0200 (Central European Summer Time)
918,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 11:59:22 GMT+0200 (Central European Summer Time),26.47,48.91,,29.36,587,363,558,187,30006,14192,no_scent,1.0,Tue May 26 2026 11:59:22 GMT+0200 (Central European Summer Time)
919,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 12:01:16 GMT+0200 (Central European Summer Time),26.45,48.78,,31.83,583,358,552,187,30088,14178,no_scent,1.0,Tue May 26 2026 12:01:16 GMT+0200 (Central European Summer Time)
920,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 12:01:42 GMT+0200 (Central European Summer Time),26.46,48.74,,34.51,583,358,551,187,30021,14180,no_scent,1.0,Tue May 26 2026 12:01:42 GMT+0200 (Central European Summer Time)
921,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 12:02:11 GMT+0200 (Central European Summer Time),26.44,48.8,,32.22,582,356,550,186,30061,14175,no_scent,1.0,Tue May 26 2026 12:02:11 GMT+0200 (Central European Summer Time)
922,EnoseDevice001,no_scent,20260526_1150_peppermint_01,stabilisation,Tue May 26 2026 12:03:27 GMT+0200 (Central European Summer Time),26.46,48.77,,28.56,578,354,547,186,30107,14167,no_scent,1.0,Tue May 26 2026 12:03:27 GMT+0200 (Central European Summer Time)
923,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:05:33 GMT+0200 (Central European Summer Time),26.4,48.95,,28.26,858,866,786,492,30036,14165,peppermint,1.0,Tue May 26 2026 12:05:33 GMT+0200 (Central European Summer Time)
924,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:06:47 GMT+0200 (Central European Summer Time),26.37,48.88,,25.28,886,895,799,408,30049,14169,peppermint,1.0,Tue May 26 2026 12:06:47 GMT+0200 (Central European Summer Time)
925,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:07:57 GMT+0200 (Central European Summer Time),26.34,48.86,,25.97,885,890,813,443,30062,14156,peppermint,1.0,Tue May 26 2026 12:07:57 GMT+0200 (Central European Summer Time)
926,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:09:10 GMT+0200 (Central European Summer Time),26.36,48.85,,25.61,890,902,821,451,30073,14149,peppermint,1.0,Tue May 26 2026 12:09:10 GMT+0200 (Central European Summer Time)
927,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:11:26 GMT+0200 (Central European Summer Time),26.34,48.75,,26.51,891,899,834,462,30035,14145,peppermint,1.0,Tue May 26 2026 12:11:26 GMT+0200 (Central European Summer Time)
928,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:12:18 GMT+0200 (Central European Summer Time),26.36,48.73,,25.75,889,894,825,443,30042,14144,peppermint,1.0,Tue May 26 2026 12:12:18 GMT+0200 (Central European Summer Time)
929,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:12:43 GMT+0200 (Central European Summer Time),26.32,48.68,,26.99,884,883,821,441,29994,14135,peppermint,1.0,Tue May 26 2026 12:12:43 GMT+0200 (Central European Summer Time)
930,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:12:56 GMT+0200 (Central European Summer Time),26.31,48.67,,29.67,883,878,819,447,30034,14134,peppermint,1.0,Tue May 26 2026 12:12:56 GMT+0200 (Central European Summer Time)
931,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:13:50 GMT+0200 (Central European Summer Time),26.32,48.68,,28.22,886,885,832,452,29995,14135,peppermint,1.0,Tue May 26 2026 12:13:50 GMT+0200 (Central European Summer Time)
932,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:14:47 GMT+0200 (Central European Summer Time),26.32,48.59,,27.61,878,868,818,415,29973,14118,peppermint,1.0,Tue May 26 2026 12:14:47 GMT+0200 (Central European Summer Time)
933,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:17:01 GMT+0200 (Central European Summer Time),26.32,48.54,,26.2,880,866,838,465,29969,14126,peppermint,1.0,Tue May 26 2026 12:17:01 GMT+0200 (Central European Summer Time)
934,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:17:36 GMT+0200 (Central European Summer Time),26.31,48.47,,26.26,882,874,834,453,29950,14115,peppermint,1.0,Tue May 26 2026 12:17:36 GMT+0200 (Central European Summer Time)
935,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:20:27 GMT+0200 (Central European Summer Time),26.22,48.47,,27.92,872,859,819,436,29912,14102,peppermint,1.0,Tue May 26 2026 12:20:27 GMT+0200 (Central European Summer Time)
936,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:21:59 GMT+0200 (Central European Summer Time),26.24,48.39,,27.99,872,860,835,467,29880,14085,peppermint,1.0,Tue May 26 2026 12:21:59 GMT+0200 (Central European Summer Time)
937,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:24:29 GMT+0200 (Central European Summer Time),26.18,48.38,,25.24,864,844,821,438,29837,14081,peppermint,1.0,Tue May 26 2026 12:24:29 GMT+0200 (Central European Summer Time)
938,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:25:42 GMT+0200 (Central European Summer Time),26.21,48.33,,26.15,865,845,829,434,29863,14070,peppermint,1.0,Tue May 26 2026 12:25:42 GMT+0200 (Central European Summer Time)
939,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:26:20 GMT+0200 (Central European Summer Time),26.23,48.26,,26.51,868,841,853,515,29875,14083,peppermint,1.0,Tue May 26 2026 12:26:20 GMT+0200 (Central European Summer Time)
940,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:27:23 GMT+0200 (Central European Summer Time),26.28,48.08,,28.09,866,845,831,454,29845,14080,peppermint,1.0,Tue May 26 2026 12:27:23 GMT+0200 (Central European Summer Time)
941,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:27:43 GMT+0200 (Central European Summer Time),26.28,48.01,,28.37,863,842,825,438,29838,14070,peppermint,1.0,Tue May 26 2026 12:27:43 GMT+0200 (Central European Summer Time)
942,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:29:24 GMT+0200 (Central European Summer Time),26.29,47.97,,25.67,858,832,813,420,29818,14071,peppermint,1.0,Tue May 26 2026 12:29:24 GMT+0200 (Central European Summer Time)
943,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:30:53 GMT+0200 (Central European Summer Time),26.3,48.0,,24.91,858,837,814,449,29826,14068,peppermint,1.0,Tue May 26 2026 12:30:53 GMT+0200 (Central European Summer Time)
944,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:32:13 GMT+0200 (Central European Summer Time),26.25,47.98,,27.2,859,842,816,453,29825,14059,peppermint,1.0,Tue May 26 2026 12:32:13 GMT+0200 (Central European Summer Time)
945,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:33:48 GMT+0200 (Central European Summer Time),26.22,48.05,,27.97,853,832,802,434,29811,14062,peppermint,1.0,Tue May 26 2026 12:33:48 GMT+0200 (Central European Summer Time)
946,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:35:11 GMT+0200 (Central European Summer Time),26.25,47.99,,27.83,851,824,808,424,29873,14056,peppermint,1.0,Tue May 26 2026 12:35:11 GMT+0200 (Central European Summer Time)
947,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:36:17 GMT+0200 (Central European Summer Time),26.24,47.95,,26.21,853,829,808,433,29840,14050,peppermint,1.0,Tue May 26 2026 12:36:17 GMT+0200 (Central European Summer Time)
948,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:37:18 GMT+0200 (Central European Summer Time),26.28,47.86,,30.47,854,824,820,455,29858,14060,peppermint,1.0,Tue May 26 2026 12:37:18 GMT+0200 (Central European Summer Time)
949,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:39:16 GMT+0200 (Central European Summer Time),26.31,47.88,,27.79,850,829,809,445,29823,14059,peppermint,1.0,Tue May 26 2026 12:39:16 GMT+0200 (Central European Summer Time)
950,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:40:41 GMT+0200 (Central European Summer Time),26.28,47.83,,30.03,845,820,798,411,29791,14052,peppermint,1.0,Tue May 26 2026 12:40:41 GMT+0200 (Central European Summer Time)
951,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:42:04 GMT+0200 (Central European Summer Time),26.28,47.81,,26.4,843,815,794,407,29828,14049,peppermint,1.0,Tue May 26 2026 12:42:04 GMT+0200 (Central European Summer Time)
952,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 12:42:48 GMT+0200 (Central European Summer Time),26.32,47.76,,26.31,844,820,796,403,29817,14050,peppermint,1.0,Tue May 26 2026 12:42:48 GMT+0200 (Central European Summer Time)
953,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:45:49 GMT+0200 (Central European Summer Time),26.28,47.81,,25.59,832,794,790,398,29847,14050,no_scent,1.0,Tue May 26 2026 12:45:49 GMT+0200 (Central European Summer Time)
954,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:46:59 GMT+0200 (Central European Summer Time),26.24,47.78,,28.58,735,643,682,235,29865,14043,no_scent,1.0,Tue May 26 2026 12:46:59 GMT+0200 (Central European Summer Time)
955,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:51:00 GMT+0200 (Central European Summer Time),26.22,47.61,,25.24,679,568,623,205,29876,14026,no_scent,1.0,Tue May 26 2026 12:51:00 GMT+0200 (Central European Summer Time)
956,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:51:45 GMT+0200 (Central European Summer Time),26.21,47.54,,29.28,670,556,614,200,29824,14030,no_scent,1.0,Tue May 26 2026 12:51:45 GMT+0200 (Central European Summer Time)
957,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:52:51 GMT+0200 (Central European Summer Time),26.2,47.54,,29.4,662,544,606,198,29893,14030,no_scent,1.0,Tue May 26 2026 12:52:52 GMT+0200 (Central European Summer Time)
958,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:53:23 GMT+0200 (Central European Summer Time),26.26,47.5,,29.88,659,540,603,198,29887,14034,no_scent,1.0,Tue May 26 2026 12:53:23 GMT+0200 (Central European Summer Time)
959,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:54:14 GMT+0200 (Central European Summer Time),26.24,47.53,,29.84,655,532,598,197,29864,14024,no_scent,1.0,Tue May 26 2026 12:54:14 GMT+0200 (Central European Summer Time)
960,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:54:55 GMT+0200 (Central European Summer Time),26.21,47.52,,32.0,651,527,594,195,29886,14026,no_scent,1.0,Tue May 26 2026 12:54:55 GMT+0200 (Central European Summer Time)
961,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:55:21 GMT+0200 (Central European Summer Time),26.2,47.49,,33.55,649,524,593,195,29886,14024,no_scent,1.0,Tue May 26 2026 12:55:21 GMT+0200 (Central European Summer Time)
962,EnoseDevice001,no_scent,20260526_1150_peppermint_01,recovery,Tue May 26 2026 12:56:22 GMT+0200 (Central European Summer Time),26.19,47.54,,31.26,645,516,588,194,29914,14028,no_scent,1.0,Tue May 26 2026 12:56:22 GMT+0200 (Central European Summer Time)
963,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:02:50 GMT+0200 (Central European Summer Time),26.25,47.47,,31.07,627,490,567,193,29914,14032,no_scent,1.0,Tue May 26 2026 13:02:50 GMT+0200 (Central European Summer Time)
964,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:03:35 GMT+0200 (Central European Summer Time),26.31,47.38,,30.89,622,480,562,193,29954,14043,no_scent,1.0,Tue May 26 2026 13:03:35 GMT+0200 (Central European Summer Time)
965,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:04:51 GMT+0200 (Central European Summer Time),26.31,47.34,,29.61,620,477,560,192,29981,14033,no_scent,1.0,Tue May 26 2026 13:04:51 GMT+0200 (Central European Summer Time)
966,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:06:37 GMT+0200 (Central European Summer Time),26.27,47.51,,32.0,615,471,556,193,30000,14046,no_scent,1.0,Tue May 26 2026 13:06:37 GMT+0200 (Central European Summer Time)
967,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:06:59 GMT+0200 (Central European Summer Time),26.32,47.4,,31.52,616,471,556,193,29975,14033,no_scent,1.0,Tue May 26 2026 13:06:59 GMT+0200 (Central European Summer Time)
968,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:08:03 GMT+0200 (Central European Summer Time),26.33,47.33,,31.03,614,463,552,192,29978,14039,no_scent,1.0,Tue May 26 2026 13:08:03 GMT+0200 (Central European Summer Time)
969,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:08:35 GMT+0200 (Central European Summer Time),26.3,47.39,,30.58,611,462,551,192,30008,14039,no_scent,1.0,Tue May 26 2026 13:08:35 GMT+0200 (Central European Summer Time)
970,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:09:01 GMT+0200 (Central European Summer Time),26.31,47.32,,34.1,611,460,549,192,30009,14036,no_scent,1.0,Tue May 26 2026 13:09:01 GMT+0200 (Central European Summer Time)
971,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:11:20 GMT+0200 (Central European Summer Time),26.26,47.4,,30.33,606,454,543,190,29998,14027,no_scent,1.0,Tue May 26 2026 13:11:20 GMT+0200 (Central European Summer Time)
972,EnoseDevice001,no_scent,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:12:49 GMT+0200 (Central European Summer Time),26.25,47.37,,27.2,603,448,540,190,29974,14030,no_scent,1.0,Tue May 26 2026 13:12:49 GMT+0200 (Central European Summer Time)
973,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:16:38 GMT+0200 (Central European Summer Time),26.28,47.26,,33.47,599,443,534,190,29987,14035,peppermint,1.0,Tue May 26 2026 13:16:38 GMT+0200 (Central European Summer Time)
974,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:16:46 GMT+0200 (Central European Summer Time),26.42,48.09,,29.36,926,952,897,696,29951,14074,peppermint,1.0,Tue May 26 2026 13:16:46 GMT+0200 (Central European Summer Time)
975,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:17:57 GMT+0200 (Central European Summer Time),26.56,46.91,,29.86,921,926,907,627,29904,14046,peppermint,1.0,Tue May 26 2026 13:17:57 GMT+0200 (Central European Summer Time)
976,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:18:50 GMT+0200 (Central European Summer Time),26.54,46.83,,30.87,918,917,902,617,29885,14042,peppermint,1.0,Tue May 26 2026 13:18:50 GMT+0200 (Central European Summer Time)
977,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:21:22 GMT+0200 (Central European Summer Time),26.42,46.88,,30.25,908,894,896,570,29823,14028,peppermint,1.0,Tue May 26 2026 13:21:22 GMT+0200 (Central European Summer Time)
978,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:21:48 GMT+0200 (Central European Summer Time),26.31,47.06,,30.42,847,789,817,352,29813,14012,peppermint,1.0,Tue May 26 2026 13:21:48 GMT+0200 (Central European Summer Time)
979,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:22:20 GMT+0200 (Central European Summer Time),26.24,47.24,,30.73,816,762,771,308,29798,14023,peppermint,1.0,Tue May 26 2026 13:22:20 GMT+0200 (Central European Summer Time)
980,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:23:17 GMT+0200 (Central European Summer Time),26.19,47.41,,27.11,800,738,740,288,29797,14029,peppermint,1.0,Tue May 26 2026 13:23:17 GMT+0200 (Central European Summer Time)
981,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:24:49 GMT+0200 (Central European Summer Time),26.15,47.56,,28.29,753,685,688,243,29790,14026,peppermint,1.0,Tue May 26 2026 13:24:49 GMT+0200 (Central European Summer Time)
982,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:26:02 GMT+0200 (Central European Summer Time),26.16,47.53,,28.8,774,714,696,256,29745,14027,peppermint,1.0,Tue May 26 2026 13:26:02 GMT+0200 (Central European Summer Time)
983,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:30:41 GMT+0200 (Central European Summer Time),26.12,47.5,,28.9,775,718,719,291,29763,14022,peppermint,1.0,Tue May 26 2026 13:30:41 GMT+0200 (Central European Summer Time)
984,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:31:07 GMT+0200 (Central European Summer Time),26.11,47.49,,32.74,754,669,692,242,29782,14017,peppermint,1.0,Tue May 26 2026 13:31:07 GMT+0200 (Central European Summer Time)
985,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:31:43 GMT+0200 (Central European Summer Time),26.15,47.47,,30.58,757,691,677,245,29771,14025,peppermint,1.0,Tue May 26 2026 13:31:43 GMT+0200 (Central European Summer Time)
986,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:32:24 GMT+0200 (Central European Summer Time),26.16,47.5,,30.25,769,705,691,277,29755,14026,peppermint,1.0,Tue May 26 2026 13:32:24 GMT+0200 (Central European Summer Time)
987,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:33:21 GMT+0200 (Central European Summer Time),26.16,47.5,,28.74,773,681,698,249,29781,14029,peppermint,1.0,Tue May 26 2026 13:33:21 GMT+0200 (Central European Summer Time)
988,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:37:44 GMT+0200 (Central European Summer Time),26.14,47.53,,27.27,735,645,656,229,29812,14022,peppermint,1.0,Tue May 26 2026 13:37:44 GMT+0200 (Central European Summer Time)
989,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:43:05 GMT+0200 (Central European Summer Time),26.16,47.36,,31.73,766,686,685,251,29872,14026,peppermint,1.0,Tue May 26 2026 13:43:05 GMT+0200 (Central European Summer Time)
990,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:47:02 GMT+0200 (Central European Summer Time),26.19,47.16,,36.52,802,760,754,327,29900,14018,peppermint,1.0,Tue May 26 2026 13:47:02 GMT+0200 (Central European Summer Time)
991,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:48:06 GMT+0200 (Central European Summer Time),26.22,47.13,,33.0,775,726,689,270,29858,14023,peppermint,1.0,Tue May 26 2026 13:48:06 GMT+0200 (Central European Summer Time)
992,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:49:12 GMT+0200 (Central European Summer Time),26.22,47.12,,29.59,795,740,764,332,29913,14026,peppermint,1.0,Tue May 26 2026 13:49:12 GMT+0200 (Central European Summer Time)
993,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:49:32 GMT+0200 (Central European Summer Time),26.21,47.09,,34.29,782,723,731,294,29901,14022,peppermint,1.0,Tue May 26 2026 13:49:32 GMT+0200 (Central European Summer Time)
994,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:50:48 GMT+0200 (Central European Summer Time),26.22,47.12,,28.94,775,702,715,278,29941,14022,peppermint,1.0,Tue May 26 2026 13:50:48 GMT+0200 (Central European Summer Time)
995,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:52:17 GMT+0200 (Central European Summer Time),26.23,47.13,,30.01,785,746,708,284,29906,14028,peppermint,1.0,Tue May 26 2026 13:52:17 GMT+0200 (Central European Summer Time)
996,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:52:52 GMT+0200 (Central European Summer Time),26.25,47.08,,30.2,772,722,693,275,29934,14036,peppermint,1.0,Tue May 26 2026 13:52:52 GMT+0200 (Central European Summer Time)
997,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:53:55 GMT+0200 (Central European Summer Time),26.21,47.11,,31.52,801,768,757,381,29922,14022,peppermint,1.0,Tue May 26 2026 13:53:55 GMT+0200 (Central European Summer Time)
998,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:54:30 GMT+0200 (Central European Summer Time),26.22,47.12,,31.8,792,773,718,314,29933,14032,peppermint,1.0,Tue May 26 2026 13:54:30 GMT+0200 (Central European Summer Time)
999,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:56:53 GMT+0200 (Central European Summer Time),26.19,47.12,,27.74,786,735,728,313,29948,14013,peppermint,1.0,Tue May 26 2026 13:56:53 GMT+0200 (Central European Summer Time)
1000,EnoseDevice001,peppermint,20260526_1150_peppermint_01,exposure,Tue May 26 2026 13:57:09 GMT+0200 (Central European Summer Time),26.2,47.02,,32.0,767,690,701,263,29913,14020,peppermint,1.0,Tue May 26 2026 13:57:09 GMT+0200 (Central European Summer Time)
